"Name","Ruapuna Road Car Fun Day"
"Section Time","Engine Speed","MAP","MGP","BAP","TP (Main)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Injector PW","ECT","IAT","Batt Voltage","Gear","Injector Timing","Ign Angle","Inlet / LH Posn","Inlet RH Posn","WideBand","Speed (DI1)","Dwell Time"
"s"," RPM"," kPa","kPa"," kPa"," %"," %","%","ms","°C","°C"," V",""," °BTDC","° BTDC","°","°","AFR","kph","ms"

"-117.35","4744","225","125","100.7","98.8","77.5","0","19.574","95","50","13.57","5","470","8.4","6.1","6","10.6","169","3.125"
"-117.33","4742","224","124","100.7","98.8","77.5","0","19.539","95","50","13.57","5","470","8.4","6","5.9","10.6","169","3.11"
"-117.31","4734","224","124","100.7","98.6","76.9","0","19.456","95","50","13.57","5","470","8.5","6","5.9","10.6","170","3.11"
"-117.29","4734","224","124","100.7","98.8","76.9","0","19.456","95","50","13.57","5","470","8.5","6","5.9","10.7","170","3.091"
"-117.27","4734","224","124","100.7","98.6","76.9","0","19.456","95","50","13.57","5","470","8.5","6.1","6","10.7","169","3.082"
"-117.25","4744","224","124","100.7","98.8","76.9","0","19.372","96","50","13.57","5","470","8.6","6","6","10.7","169","3.091"
"-117.23","4752","223","123","100.7","98.8","76.9","0","19.372","96","50","13.57","5","470","8.6","6","5.9","10.7","169","2.998"
"-117.21","4763","223","123","100.7","98.8","77.5","0","19.489","96","50","13.57","5","470","8.5","5.9","5.9","10.7","169","2.998"
"-117.19","4766","224","124","100.7","98.6","77.5","0","19.456","96","50","13.57","5","470","8.5","5.9","6.1","10.6","170","3.005"
"-117.17","4763","223","123","100.7","98.8","76.9","0","19.372","96","50","13.57","5","470","8.6","5.9","6.1","10.6","171","3.014"
"-117.15","4758","224","124","100.7","98.6","77.5","0","19.489","96","49","13.57","5","470","8.5","5.9","6","10.6","171","3.016"
"-117.13","4756","223","123","100.7","98.8","77.5","0","19.456","96","49","13.57","5","470","8.5","5.9","5.9","10.5","171","3.013"
"-117.11","4767","223","123","100.7","98.8","77.5","0","19.372","96","49","13.57","5","470","8.6","5.9","5.8","10.6","171","3.013"
"-117.09","4772","224","124","100.7","98.8","78.1","0","19.489","96","49","13.57","5","470","8.5","6","5.7","10.7","171","3.013"
"-117.07","4774","224","124","100.7","98.6","78.1","0","19.489","96","49","13.57","5","470","8.5","6","5.8","10.7","171","3"
"-117.05","4785","223","123","100.7","98.8","76.9","0","19.289","96","49","13.57","5","470","8.8","6","5.9","10.7","171","3.011"
"-117.03","4785","222","122","100.7","98.8","76.9","0","19.289","96","49","13.57","5","470","8.8","5.9","6.1","10.7","171","2.995"
"-117.01","4783","224","124","100.7","98.8","78.1","0","19.489","96","49","13.57","5","470","8.5","5.9","6","10.7","171","2.995"
"-116.99","4777","223","123","100.7","98.8","77.5","0","19.372","96","49","13.57","5","470","8.7","5.9","6.1","10.6","171","2.997"
"-116.97","4788","224","124","100.7","98.8","77.5","0","19.372","96","49","13.57","5","470","8.7","5.9","5.9","10.6","171","3"
"-116.95","4807","223","123","100.7","98.8","78.1","0","19.406","96","49","13.57","5","470","8.7","5.9","5.7","10.6","171","2.994"
"-116.93","4813","223","123","100.7","98.8","78.1","0","19.406","96","49","13.57","5","470","8.7","5.9","5.6","10.5","172","2.986"
"-116.91","4789","223","123","100.7","98.8","77.5","0","19.372","96","49","13.57","5","470","8.7","5.9","5.6","10.5","172","2.986"
"-116.89","4785","223","123","100.7","98.8","76.9","0","19.289","96","49","13.57","5","470","8.8","5.9","5.7","10.6","172","3.002"
"-116.87","4825","223","123","100.7","98.8","78.1","0","19.406","96","49","13.57","5","470","8.7","5.8","5.9","10.6","172","3.003"
"-116.85","4829","223","123","100.7","98.6","78.1","0","19.406","96","49","13.57","5","470","8.8","5.8","5.8","10.6","172","3.01"
"-116.83","4810","222","122","100.7","98.6","78.1","0","19.372","96","49","13.57","5","470","8.7","5.8","5.7","10.6","172","3.01"
"-116.81","4796","222","122","100.7","98.5","77.5","0","19.256","96","49","13.57","5","470","8.8","5.8","5.7","10.5","172","3.01"
"-116.79","4810","222","122","100.7","98.2","77.5","0","19.289","96","49","13.57","5","470","8.8","5.8","5.6","10.5","172","3"
"-116.77","4827","223","123","100.7","97.8","78.1","0","19.372","96","49","13.57","5","470","8.8","5.7","5.5","10.5","172","2.984"
"-116.75","4844","222","122","100.7","97.6","78.1","0","19.289","96","49","13.57","5","470","8.9","5.6","5.5","10.5","172","2.981"
"-116.73","4852","222","122","100.7","97.4","78.1","0","19.289","96","49","13.57","5","470","8.9","5.6","5.5","10.5","173","2.995"
"-116.71","4822","222","122","100.7","97.3","77.5","0","19.206","96","49","13.57","5","470","9.1","5.7","5.5","10.5","173","3.002"
"-116.69","4811","221","121","100.7","97.2","76.9","0","19.174","96","49","13.57","5","470","9","5.7","5.6","10.5","173","3.002"
"-116.67","4833","221","121","100.7","97","77.5","0","19.174","96","49","13.57","5","470","8.9","5.6","5.4","10.5","173","2.984"
"-116.65","4861","222","122","100.7","96.8","78.7","0","19.323","96","49","13.57","5","470","8.9","5.5","5.4","10.5","173","2.995"
"-116.63","4866","222","122","100.7","96.1","78.1","0","19.24","96","49","13.57","5","470","9.2","5.4","5.5","10.5","173","3.002"
"-116.61","4844","220","120","100.7","94.8","77.5","0","19.124","96","49","13.57","5","470","9.2","5.4","5.5","10.5","174","3"
"-116.59","4832","222","122","100.7","92.8","77.5","0","19.206","96","49","13.57","5","470","8.9","5.4","5.4","10.5","174","3"
"-116.57","4844","222","122","100.7","90.9","78.1","0","19.289","96","49","13.57","5","470","8.9","5.4","5.3","10.5","173","2.989"
"-116.55","4872","221","121","100.7","90.4","78.7","0","19.289","96","49","13.57","5","470","9","5.4","5.3","10.5","173","2.986"
"-116.53","4867","222","122","100.7","90.4","78.7","0","19.289","96","49","13.57","5","470","9","5.5","5.3","10.5","173","2.998"
"-116.51","4867","222","122","100.7","90.1","78.1","0","19.24","96","49","13.57","5","470","9.2","5.5","5.5","10.5","174","2.982"
"-116.49","4872","221","121","100.7","90","78.1","0","19.24","96","49","13.57","5","470","9.2","5.5","5.5","10.4","174","3.011"
"-116.47","4858","222","122","100.7","89.4","78.7","0","19.323","96","49","13.57","5","470","9","5.5","5.4","10.4","174","3.011"
"-116.45","4863","222","122","100.7","88.4","78.7","0","19.323","96","49","13.57","5","470","8.9","5.5","5.2","10.5","174","3.006"
"-116.43","4877","221","121","100.7","86.7","78.7","0","19.289","96","49","13.57","5","470","9","5.5","5.2","10.5","174","2.995"
"-116.41","4889","222","122","100.7","83.9","78.7","0","19.289","96","49","13.57","5","470","9","5.4","5.2","10.5","174","2.986"
"-116.39","4890","221","121","100.7","78.9","78.1","0","19.124","96","49","13.57","5","470","9.3","5.4","5.3","10.6","174","3"
"-116.37","4889","219","119","100.7","72.4","78.1","0","19.04","96","49","13.57","5","470","9.3","5.4","5.5","10.6","175","3.002"
"-116.35","4877","219","119","100.7","66","77.5","0","19.04","96","49","13.57","5","470","9.3","5.4","5.5","10.6","175","3.002"
"-116.33","4881","218","118","100.7","60.9","77.5","0","18.924","96","49","13.57","5","470","9.4","5.3","5.3","10.6","175","2.979"
"-116.31","4901","216","116","100.7","56.9","76.9","0","18.808","96","49","13.57","5","470","9.5","5.3","5.2","10.6","175","2.984"
"-116.29","4901","215","115","100.7","52.2","76.3","0","18.547","96","49","13.57","5","470","9.7","5.3","5.2","10.6","175","3.008"
"-116.27","4898","209","109","100.7","45","74","0","18.102","96","49","13.57","5","470","10.1","5.3","5","10.6","176","2.976"
"-116.25","4886","197","97","100.7","35.7","68.4","0","16.766","96","49","13.57","5","470","11.2","5.3","4.9","10.5","176","2.989"
"-116.23","4884","176","76","100.7","27.5","61.3","0","15.036","96","49","13.57","5","470","13.2","5.2","5","10.5","174","2.989"
"-116.21","4867","153","53","100.7","23.2","52","0","12.784","96","49","13.57","5","470","19","5.1","5.2","10.5","175","2.994"
"-116.19","4827","139","39","100.7","23.4","46.7","0","11.598","96","49","13.57","5","470","20.3","5.1","5.2","10.6","175","2.992"
"-116.17","4877","133","33","100.7","23.9","44","0","10.806","95","49","13.57","5","470","21.8","5.3","5.3","10.6","174","2.982"
"-116.15","4935","124","24","100.7","22.6","41.6","0","10.113","95","49","13.57","5","470","23.5","5.5","5.3","10.5","174","2.992"
"-116.13","4927","113","13","100.7","20.4","36.9","0","8.966","95","49","13.57","5","470","24.8","5.7","5.4","10.4","176","2.995"
"-116.11","4879","101","1","100.7","18.4","33.5","0","8.208","95","49","13.57","5","470","25.5","5.9","5.6","10.2","176","2.995"
"-116.09","4838","92","-8","100.7","17.9","28.6","0","7.105","95","49","13.57","5","470","28","6","5.7","10","176","2.997"
"-116.07","4843","86","-14","100.7","17.9","26.4","0","6.539","95","49","13.57","5","470","29.2","5.8","5.7","9.8","174","2.989"
"-116.05","4895","82","-18","100.7","18","24.6","0","6.024","95","49","13.62","5","470","30.4","5.6","5.6","9.6","174","2.992"
"-116.03","4923","78","-22","100.7","18","23.5","0","5.737","95","49","13.62","5","470","31.2","5.5","5.3","9.5","174","2.99"
"-116.01","4925","74","-26","100.7","18","22.1","0","5.382","95","49","13.62","5","470","33.5","5.5","5.3","9.4","176","2.987"
"-115.99","4907","72","-28","100.7","18","21.5","0","5.252","95","49","13.62","5","470","33.9","5.6","5.3","9.4","176","2.987"
"-115.97","4867","70","-30","100.7","18.2","20.4","0","5.033","95","49","13.62","5","470","35.5","5.5","5.2","9.4","176","2.982"
"-115.95","4856","68","-32","100.7","18.3","19.9","0","4.92","95","49","13.62","5","470","36","5.4","5.2","9.4","176","3.03"
"-115.93","4881","67","-33","100.7","18.3","19.4","0","4.78","95","49","13.62","5","470","36.8","5.2","5.2","9.4","174","3.046"
"-115.91","4890","64","-36","100.7","18.2","18.9","0","4.643","95","49","13.62","5","470","37.7","5.3","5.3","9.6","175","3.043"
"-115.89","4898","62","-38","100.7","18","18.1","0","4.438","95","49","13.62","5","470","39","5.4","5.3","9.9","175","3.034"
"-115.87","4898","61","-39","100.7","18","17.9","0","4.392","95","50","13.62","5","470","39","5.5","5.5","10.1","175","3.034"
"-115.85","4879","60","-40","100.7","18","17.3","0","4.257","95","50","13.62","5","470","39.9","5.5","5.3","10.3","175","3.043"
"-115.83","4877","59","-41","100.7","17.5","17","0","4.192","95","50","13.72","5","470","40.2","5.5","5.3","10.7","175","3.038"
"-115.81","4884","57","-43","100.7","16.8","16.5","0","4.06","95","50","13.72","5","470","40.8","5.4","5.4","11","175","3.032"
"-115.79","4877","54","-46","100.7","16.4","16","0","3.937","95","50","13.72","5","470","41.5","5.3","5.4","11.2","175","3.034"
"-115.77","4879","52","-48","100.7","16.4","15.3","0","3.763","95","50","13.72","5","470","43","5.3","5.3","11.4","175","3.042"
"-115.75","4886","51","-49","100.7","16.3","15.3","0","3.763","95","50","13.72","5","470","43.4","5.2","5.1","11.7","175","3.042"
"-115.73","4870","50","-50","100.7","16","14.7","0","3.643","95","50","13.72","5","470","43.7","5","4.9","12","174","3.03"
"-115.71","4866","48","-52","100.7","15.1","14.3","0","3.528","95","50","13.72","5","470","44.4","4.9","4.9","12.1","174","3.037"
"-115.69","4870","44","-56","100.7","13.2","13.3","0","3.288","95","50","13.72","5","470","45.1","4.8","4.8","12.2","174","3.038"
"-115.67","4849","39","-61","100.7","10.9","12.5","0","3.11","95","50","13.72","5","470","44","4.6","4.6","12.5","174","3.046"
"-115.65","4821","33","-67","100.7","8.3","10.2","0","2.561","95","50","13.72","5","470","41","4.3","4.4","12.7","174","3.035"
"-115.63","4827","28","-72","100.7","7","9","0","2.267","95","50","13.72","5","470","36.2","3.9","4.1","12.7","174","3.035"
"-115.61","4802","24","-76","100.7","6.7","7.6","0","1.9","95","50","13.77","5","470","34.8","3.1","3.2","12.8","174","3.051"
"-115.59","4807","21","-79","100.7","6.5","7.1","0","1.768","95","50","13.77","5","470","34.1","2.7","2.7","12.9","174","3.029"
"-115.57","4836","19","-81","100.7","6.2","6.4","0","1.588","95","50","13.77","5","470","34.2","2.3","2.1","12.8","173","2.998"
"-115.55","4849","18","-82","100.7","6.1","6.2","0","1.545","95","50","13.77","5","470","33.8","2","1.9","12.7","173","3.01"
"-115.53","4872","17","-83","100.7","5.8","6","0","1.492","95","50","13.77","5","470","33.2","1.8","1.6","12.6","174","2.976"
"-115.51","4890","15","-85","100.7","5","5.8","0","1.449","95","50","13.77","5","470","32.8","1.6","1.4","12.3","174","2.976"
"-115.49","4861","14","-86","100.7","4.5","5.5","0","1.364","95","50","13.77","5","470","32.1","1.3","1","12.1","174","3.005"
"-115.47","4827","13","-87","100.7","4.2","5.3","0","1.321","95","50","13.77","5","470","31.7","1.1","0.9","11.8","174","3.01"
"-115.45","4829","13","-87","100.7","4.1","5.3","0","1.32","95","50","13.77","5","470","31.5","0.9","0.8","11.6","174","3.016"
"-115.43","4813","13","-87","100.7","3.8","5.2","0","1.32","95","50","13.77","5","470","31.4","0.7","0.7","11.4","173","3.002"
"-115.41","4827","12","-88","100.7","3.4","5.1","0","1.28","95","50","13.77","5","470","30.9","0.5","0.7","11.3","173","2.994"
"-115.39","4849","12","-88","100.7","3.1","5.1","0","1.276","95","50","13.77","5","470","30.7","0.4","0.7","11.4","173","2.994"
"-115.37","4838","12","-88","100.7","3.1","5.1","0","1.276","95","50","13.77","5","470","30.5","0.3","0.5","11.4","173","3.002"
"-115.35","4836","12","-88","100.7","3.1","5.1","0","1.276","95","50","13.77","5","470","30.3","0.2","0.4","11.5","173","2.998"
"-115.33","4843","12","-88","100.7","3","5.1","0","1.28","95","50","13.77","5","470","30.1","0.1","0.3","11.5","173","3.005"
"-115.31","4811","11","-89","100.7","2.9","5.1","0","1.28","95","50","13.77","5","470","30","0.1","0.3","11.6","173","3.018"
"-115.29","4807","11","-89","100.7","2.7","4.9","0","1.235","95","50","13.77","5","470","29.5","0.1","0.3","11.7","173","3.006"
"-115.27","4825","11","-89","100.7","2.7","4.9","0","1.235","95","50","13.77","5","470","29.3","0","0.4","11.9","172","3.006"
"-115.25","4810","11","-89","100.7","2.9","4.9","0","1.235","95","50","13.77","5","470","29.1","0","0.3","12.1","172","3.002"
"-115.23","4799","11","-89","100.7","2.7","4.9","0","1.235","95","50","13.77","5","470","28.9","0","0.2","12.2","172","3.006"
"-115.21","4811","11","-89","100.7","2.6","4.9","0","1.235","95","50","13.77","5","470","28.7","0","0.2","12.3","172","3.014"
"-115.19","4799","11","-89","100.7","2.6","4.9","0","1.235","95","50","13.77","5","470","28.5","0","0.2","12.5","172","3.013"
"-115.17","4796","11","-89","100.7","2.6","4.9","0","1.235","95","50","13.77","5","470","28.3","0","0.1","12.6","172","3.016"
"-115.15","4805","11","-89","100.7","2.7","4.9","0","1.235","95","50","13.77","5","470","28.1","0","0","12.7","172","3.016"
"-115.13","4789","11","-89","100.7","2.7","4.9","0","1.235","95","50","13.77","5","470","27.9","0","0","12.8","172","3.003"
"-115.11","4785","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","12.8","172","3.003"
"-115.09","4800","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","12.7","172","3.005"
"-115.07","4789","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","12.6","172","3.005"
"-115.05","4805","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","12.5","172","2.989"
"-115.03","4785","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","12.5","171","2.989"
"-115.01","4774","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","12.6","171","2.994"
"-114.99","4783","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","12.7","171","3.002"
"-114.97","4763","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","12.8","171","3.008"
"-114.95","4777","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","12.9","171","3.005"
"-114.93","4780","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","12.9","171","3.005"
"-114.91","4766","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","12.9","171","3.003"
"-114.89","4777","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.7","0","0","13","171","3.005"
"-114.87","4761","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","12.9","171","3.006"
"-114.85","4755","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","12.9","171","3.014"
"-114.83","4763","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","12.9","171","3.014"
"-114.81","4752","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","12.8","171","3.014"
"-114.79","4766","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","13.1","171","2.998"
"-114.77","4763","10","-90","100.7","2.6","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","13.3","171","3"
"-114.75","4745","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","13.6","171","3"
"-114.73","4750","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","13.9","169","3"
"-114.71","4733","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","14.6","169","3.11"
"-114.69","4750","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","15.3","169","3.094"
"-114.67","4756","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","15.9","169","3.106"
"-114.65","4745","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","16.5","170","3.005"
"-114.63","4748","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","17.7","170","3.005"
"-114.61","4720","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","18.7","170","3.114"
"-114.59","4734","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","19.6","169","3.106"
"-114.57","4724","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","20.4","169","3.12"
"-114.55","4715","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.3","169","3.11"
"-114.53","4728","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.6","169","3.11"
"-114.51","4720","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.7","169","3.107"
"-114.49","4737","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.8","0","0","21.8","169","3.104"
"-114.47","4715","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","21.9","169","3.11"
"-114.45","4707","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","22","169","3.115"
"-114.43","4720","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","22","169","3.115"
"-114.41","4699","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","22","169","3.101"
"-114.39","4709","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","27.9","0","0","22","169","3.091"
"-114.37","4702","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.9","168","3.099"
"-114.35","4691","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.9","168","3.099"
"-114.33","4691","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.77","5","470","28","0","0","21.9","168","3.098"
"-114.31","4699","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.79","5","470","27.9","0","0","21.9","168","3.099"
"-114.29","4678","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.79","5","470","27.9","0","0","21.9","168","3.107"
"-114.27","4680","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.79","5","470","28.1","0","0","21.9","168","3.107"
"-114.25","4659","11","-89","100.7","2.9","1.1","0","0.297","95","50","13.79","5","470","28.1","0","0","21.9","167","3.12"
"-114.23","4673","11","-89","100.7","2.7","1.1","0","0.297","95","50","13.79","5","470","28.1","0","0","21.9","167","3.106"
"-114.21","4660","10","-90","100.7","2.7","1.1","0","0.297","95","50","13.79","5","470","27.9","0","0","21.9","167","3.102"
"-114.19","4663","11","-89","100.7","2.7","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","22","167","3.12"
"-114.17","4678","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.12"
"-114.15","4669","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.117"
"-114.13","4678","11","-89","100.7","2.7","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.117"
"-114.11","4659","11","-89","100.7","2.7","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.106"
"-114.09","4667","11","-89","100.7","2.7","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.8","167","3.126"
"-114.07","4667","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.126"
"-114.05","4652","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.11"
"-114.03","4667","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.11"
"-114.01","4650","11","-89","100.7","2.7","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.112"
"-113.99","4659","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.118"
"-113.97","4638","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.2","0","0","21.9","167","3.118"
"-113.95","4646","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.1","0","0","21.9","167","3.109"
"-113.93","4629","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.2","0","0","21.9","166","3.112"
"-113.91","4628","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.2","0","0","21.9","166","3.114"
"-113.89","4639","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.2","0","0","21.9","166","3.114"
"-113.87","4628","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","166","3.099"
"-113.85","4639","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","166","3.115"
"-113.83","4619","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","165","3.12"
"-113.81","4629","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","165","3.122"
"-113.79","4609","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","165","3.122"
"-113.77","4618","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.8","165","3.101"
"-113.75","4595","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","165","3.122"
"-113.73","4597","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","165","3.104"
"-113.71","4587","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.104"
"-113.69","4567","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.126"
"-113.67","4583","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.114"
"-113.65","4568","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.098"
"-113.63","4585","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.098"
"-113.61","4565","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.112"
"-113.59","4573","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.12"
"-113.57","4548","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.114"
"-113.55","4553","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.2","0","0","21.9","164","3.114"
"-113.53","4535","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.3","0","0","21.9","163","3.109"
"-113.51","4541","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.3","0","0","21.9","163","3.13"
"-113.49","4521","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.77","5","470","28.3","0","0","21.9","162","3.106"
"-113.47","4528","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.3","0","0","21.9","162","3.114"
"-113.45","4511","11","-89","100.7","3","1.1","0","0.297","95","49","13.77","5","470","28.3","0","0","21.9","162","3.114"
"-113.43","4523","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.126"
"-113.41","4511","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.098"
"-113.39","4528","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.123"
"-113.37","4515","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.123"
"-113.35","4509","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.114"
"-113.33","4515","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.3","0","0","21.9","162","3.12"
"-113.31","4498","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.5","0","0","21.9","162","3.107"
"-113.29","4508","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.5","0","0","21.9","161","3.107"
"-113.27","4494","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","28.6","0","0","21.9","161","3.21"
"-113.25","4498","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","28.6","0","0","21.9","161","3.222"
"-113.23","4480","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.7","0","0","21.8","161","3.222"
"-113.21","4488","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.7","0","0","21.9","161","3.222"
"-113.19","4470","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","28.9","0","0","21.9","161","3.229"
"-113.17","4480","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","28.9","0","0","21.9","160","3.234"
"-113.15","4461","11","-89","100.7","3","1.1","0","0.297","95","49","13.79","5","470","29","0","0","21.9","160","3.208"
"-113.13","4465","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","29.1","0","0","21.9","160","3.208"
"-113.11","4446","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","29.2","0","0","21.9","160","3.218"
"-113.09","4448","11","-89","100.7","2.9","1.1","0","0.297","95","49","13.79","5","470","29.3","0","0","21.9","159","3.226"
"-113.07","4429","11","-89","100.7","3","1","0","0.297","95","49","13.79","5","470","29.4","0","0","21.9","159","3.203"
"-113.05","4431","11","-89","100.7","3","1","0","0.297","95","49","13.79","5","470","29.8","0","0","21.9","159","3.203"
